$RIRFA,738430.671227,41.544309,-71.393685,181.4,0003,11.58,118.00,41.544260,-71.393562*50
$RIRFA,738430.671319,41.544296,-71.393676,162.2,0001,165.67,120.26,41.543545,-71.391957*60
$RIRFA,738430.671319,41.544296,-71.393676,162.2,0003,15.80,59.07,41.544369,-71.393514*67
$RIRFA,738430.671528,41.544264,-71.393659,133.1,0002,178.52,62.35,41.545010,-71.391759*5C
$RIRFA,738430.671632,41.544249,-71.393653,122.6,0002,179.14,60.05,41.545053,-71.391788*5F
$RIRFA,738430.671725,41.544235,-71.393649,115.4,0002,180.83,59.25,41.545066,-71.391781*51
$RIRFA,738430.671898,41.544199,-71.393632,107.3,0004,212.86, 2.48,41.546112,-71.393521*40
$RIRFA,738430.672002,41.544161,-71.393628,107.7,0004,218.42,353.04,41.546111,-71.393946*63
$RIRFA,738430.672106,41.544080,-71.393649,143.9,0001,156.45,74.83,41.544448,-71.391835*5F
$RIRFA,738430.672326,41.544120,-71.393994,255.0,0002,205.95,39.26,41.545554,-71.392428*55
$RIRFA,738430.672419,41.544265,-71.394025,278.1,0002,200.30,59.00,41.545192,-71.391961*53
$RIRFA,738430.672512,41.544408,-71.393990,280.1,0002,191.67,51.73,41.545476,-71.392182*5F
$RIRFA,738430.672720,41.544691,-71.393765,320.9,0002,166.39,66.58,41.545286,-71.391930*5C
$RIRFA,738430.672813,41.544774,-71.393582,330.8,0001,181.02, 6.53,41.546391,-71.393335*44
$RIRFA,738430.672917,41.544827,-71.393365,349.4,0001,170.55,119.13,41.544081,-71.391575*62
$RIRFA,738430.673229,41.544724,-71.392695, 25.8,0002,82.02,61.76,41.545073,-71.391827*71
$RIRFA,738430.673438,41.544515,-71.392261, 30.3,0004,197.02,325.83,41.545981,-71.393590*7A
$RIRFA,738430.673553,41.544395,-71.391998, 31.8,0001,72.67,159.82,41.543782,-71.391697*45
$RIRFA,738430.673854,41.544047,-71.391230, 28.6,0001,67.36,216.72,41.543561,-71.391714*4E
$RIRFA,738430.673854,41.544047,-71.391230, 28.6,0004,286.02,272.70,41.544168,-71.394663*7F
$RIRFA,738430.674063,41.543770,-71.390723, 36.9,0001,98.64,254.87,41.543538,-71.391867*4B
$RIRFA,738430.674167,41.543628,-71.390486, 27.1,0001,120.20,301.56,41.544194,-71.391717*74
$RIRFA,738430.674375,41.543737,-71.390223,228.3,0001,134.02,267.36,41.543681,-71.391832*62
$RIRFA,738430.674595,41.543972,-71.390660,214.1,0001,102.24,248.11,41.543629,-71.391799*6E
$RIRFA,738430.674687,41.544084,-71.390900,209.8,0004,282.58,311.87,41.545780,-71.393429*6C
$RIRFA,738430.674803,41.544196,-71.391149,208.2,0002,85.89,311.56,41.544708,-71.391921*56
$RIRFA,738430.675208,41.544588,-71.392203,210.1,0001,109.95,147.05,41.543758,-71.391484*65
$RIRFA,738430.675312,41.544706,-71.392449,210.9,0001,129.67,144.84,41.543752,-71.391552*6E
$RIRFA,738430.675417,41.544824,-71.392702,216.3,0002,86.64,71.93,41.545066,-71.391712*66
$RIRFA,738430.675729,41.545214,-71.393409,214.4,0002,149.74,74.02,41.545585,-71.391679*56
$RIRFA,738430.675729,41.545214,-71.393409,214.4,0003,105.58,170.00,41.544279,-71.393189*69
$RIRFA,738430.675937,41.545412,-71.393927,200.7,0001,262.95,131.29,41.543851,-71.391553*66
$RIRFA,738430.676053,41.545487,-71.394218,198.7,0002,222.27,99.91,41.545143,-71.391587*5B
$RIRFA,738430.676470,41.545831,-71.395296,207.5,0003,220.08,128.27,41.544605,-71.393220*6B
$RIRFA,738430.676875,41.546260,-71.396313,208.1,0001,472.24,127.32,41.543685,-71.391800*68
$RIRFA,738430.677292,41.546642,-71.397359,204.4,0002,511.49,95.09,41.546234,-71.391237*51
$RIRFA,738430.678241,41.547250,-71.399803,164.0,0001,770.99,147.34,41.541413,-71.394804*6D
$RIRFA,738430.678333,41.547164,-71.399939, 61.2,0002,719.14,105.36,41.545450,-71.391607*75
$RIRFA,738430.678958,41.546720,-71.399015, 18.1,0001,673.52,111.23,41.544526,-71.391471*70
$RIRFA,738430.679653,41.546443,-71.398135, 14.3,0002,551.99,103.41,41.545292,-71.391683*79
$RIRFA,738430.679769,41.546397,-71.397977,  8.8,0002,537.92,95.87,41.545902,-71.391548*51
$RIRFA,738430.679896,41.546361,-71.397818,  9.4,0002,523.64,93.89,41.546041,-71.391540*53
$RIRFA,738430.680023,41.546322,-71.397652, 10.9,0002,509.45,95.41,41.545890,-71.391558*46
$RIRFA,738430.680150,41.546282,-71.397488, 10.0,0002,495.11,94.67,41.545919,-71.391558*44
$RIRFA,738430.681308,41.545631,-71.395759, 35.5,0003,215.58,109.83,41.544973,-71.393322*73
$RIRFA,738430.681574,41.545211,-71.395223, 54.2,0002,288.27,94.74,41.544997,-71.391771*4A
$RIRFA,738430.682222,41.543871,-71.394289, 62.2,0002,245.95,26.67,41.545848,-71.392962*4D
$RIRFA,738430.682350,41.543631,-71.394100, 41.9,0002,244.99,19.24,41.545711,-71.393130*40
$RIRFA,738430.682350,41.543631,-71.394100, 41.9,0003,90.74, 3.31,41.544446,-71.394037*67
$RIRFA,738430.682477,41.543438,-71.393810, 27.1,0002,239.20,44.44,41.544974,-71.391798*42
 SENC: nCPU: 8    m_max_jobs :7
